Iteration,Rank,CNB_alpha,ElasticNet_alpha,ElasticNet_l1_ratio,ImputationMethod,ImputationNeighbours,LDA_shrinkage,LDA_solver,LRC,PCAType,QDA_reg_param,RFmax_depth,RFmin_samples_split,RFn_estimators,ReliefDistanceP,ReliefNN,ReliefNumFeatures,ReliefSampleSize,ReliefUse,Resampling_Method,Resampling_Use,Resampling_k_neighbors,Resampling_n_neighbors,Resampling_sampling_strategy,Resampling_threshold_cleaning,SGD_alpha,SGD_l1_ratio,SGD_loss,SGD_penalty,SVMC,SVMKernel,SVMcoef0,SVMdegree,SVMgamma,StatisticalTestThreshold,StatisticalTestUse,UsePCA,classifiers,fractal_features,histogram_features,location_features,log_features,orientation_features,phase_features,random_seed,rgrd_features,shape_features,texture_gabor_features,texture_glcm_features,texture_glcmms_features,texture_gldm_features,texture_gldzm_features,texture_glrlm_features,texture_glszm_features,texture_lbp_features,texture_ngldm_features,texture_ngtdm_features,toolbox,vessel_features,wavelet_features,Number
1,21,0.14208357711420005,0.29507210864244837,0.7169425301558738,constant,9,4.21667024011779e-05,svd,0.0989093072991427,10,6.0580562968743454e-05,6,2,72,2,2,12,0.8340027188141348,True,NearMiss,False,6,5,not minority,0.7170447951021156,0.0005947171869951047,0.02643603548326645,squared_hinge,none,202407.33933483638,linear,0.04765107619900333,3.7122835984502016,0.0010524645766434254,0.002285486805436248,False,False,LR,False,True,False,False,True,False,1883529843,True,True,False,False,True,True,False,False,False,True,False,False,PREDICT,False,True,14695
1,22,0.286100278333115,0.036537209481162056,0.9854015843664975,most_frequent,8,0.0024146208476131647,eigen,0.8501446216348273,100,0.00020697364938620095,5,2,17,1,3,19,0.7661324822256703,False,NearMiss,False,9,9,majority,0.41554800266309866,0.0010794087350633154,0.543508081759598,squared_hinge,l1,24467.94452131408,rbf,0.9507203156707572,2.978184866693959,0.0031475923172883478,0.11570295170705656,False,True,SVM,True,False,True,True,False,True,3060930577,False,False,False,False,True,False,True,False,False,True,False,True,PREDICT,True,False,10390
1,23,0.8342447667220898,6.299985966065898e-05,0.3184568172058022,mean,9,4.7159513283868534e-05,svd,0.648018381729389,100,0.0065901202852728675,5,2,24,2,5,55,0.9857104714778604,False,SMOTEENN,False,8,11,majority,0.4708746948530293,0.05583243797673738,0.053224775888861986,hinge,none,485042.7493312734,poly,0.30205119214725595,2.2826768253391396,0.012617172218372786,0.008373495469446665,True,False,QDA,False,True,False,True,True,False,1799342722,False,True,False,False,True,True,False,False,True,True,False,True,PREDICT,True,True,20665
1,24,0.46681944716815826,0.2723765788290107,0.8241229681147669,knn,8,0.011082375410795882,svd,0.903029864180213,50,0.5737360032007611,9,4,47,3,5,25,0.7502564709378705,False,NeighbourhoodCleaningRule,False,10,8,all,0.5003469171314538,0.002000706786354899,0.23804055496353582,squared_hinge,l1,12575.040939584791,linear,0.21614336087634622,5.022999962979304,0.0002592733699569977,0.04513710324815337,False,False,SVM,False,True,False,True,True,True,1946396831,False,False,True,False,True,True,False,False,False,True,False,True,PyRadiomics,True,False,7155
1,25,0.38964876732420095,0.03660451290360644,0.899627342999347,knn,6,1.2916287564399533e-05,lsqr,1.0039837077139364,100,0.001263244601040992,8,2,78,2,5,43,0.8842423563527131,False,ADASYN,False,13,9,auto,0.5727300139216542,2.1464944101650783e-05,0.3735651886174324,modified_huber,none,4.034863953018019,poly,0.4296606037071905,5.2949811964643345,0.0010070364033845731,0.0940113800885637,True,False,RF,True,True,False,False,True,False,482046673,True,False,False,False,True,True,True,False,False,False,False,True,PREDICT,True,True,7310
1,26,0.4445338884072989,0.00012781557698516002,0.7646740453850704,constant,7,0.0018806169145976926,eigen,0.14411284717436024,10,0.0120454164372665,5,4,83,1,2,29,0.8939657180134495,False,SMOTEENN,False,16,8,all,0.6122659264945463,0.002636362902253746,0.8376192738274568,hinge,l1,368621.16350912413,poly,0.9277115892501709,2.29633782064861,0.0001774970702905335,0.016877735279652254,False,False,QDA,True,True,True,False,True,True,4225797665,False,False,True,True,True,False,True,False,True,False,True,True,All,False,True,11750
1,27,0.7096271088369491,0.0002774599417400983,0.7711065977253257,constant,8,0.01826107493305271,lsqr,0.4641034950317623,100,0.13311140472589023,5,3,71,1,5,44,0.7783423229043724,False,RandomUnderSampling,False,10,4,all,0.6784593151894238,8.192837049682852e-05,0.9530190012230719,squared_hinge,l2,23914.248272387427,poly,0.2898009486345865,6.586107455127125,0.00024658251344782247,0.007183110452146872,False,False,QDA,True,False,False,True,True,True,3244193470,True,True,False,True,False,False,True,True,False,True,True,False,All,False,False,5055
1,28,0.9489796707480822,2.7196719112036806e-05,0.4906666964537485,most_frequent,5,2.4187052790748858e-05,svd,0.11198589058597373,50,0.017781607941275583,8,4,94,3,4,55,0.9110136069232082,True,ADASYN,False,10,4,auto,0.45107779762036365,0.5140182993683668,0.33453012047416064,modified_huber,none,11.348050093008897,linear,0.22659995830534296,4.5067510376870334,0.0012197430560217024,0.02862289285596185,False,True,SVM,False,True,True,False,True,False,1969954140,False,True,True,True,True,True,False,True,True,False,False,False,PyRadiomics,True,False,23450
1,29,0.6983172582267351,2.2757178145909617e-05,0.33200422984493305,constant,9,0.9310969531274189,lsqr,0.0673992275166617,95variance,0.07059583262047879,6,4,62,2,2,11,0.8355376220613221,False,ADASYN,False,18,12,majority,0.6869979635239012,0.4672914425128398,0.781052888006051,squared_hinge,l2,16.740948015209526,poly,0.9574783640894456,6.315788301305947,0.5096397834775236,0.08902713849669339,False,False,GaussianNB,False,True,True,True,False,False,1192034607,False,False,True,False,False,False,False,False,True,True,False,True,All,False,False,17475
1,30,0.9927513664114742,0.0005366275457078372,0.8948166876700432,mean,8,0.0011581216053068238,eigen,0.2196803038735946,10,0.0005141376043133988,8,4,44,3,2,54,0.787913122904338,True,NearMiss,False,19,9,auto,0.5158495328956673,0.0002568227202949946,0.9124826719544286,hinge,none,835669.1760595058,rbf,0.3597850313051385,2.584033636264646,0.0007102388975771041,0.006250989267962485,False,False,LDA,True,True,True,False,False,False,1194995947,False,False,True,True,False,True,False,True,True,False,True,True,PyRadiomics,True,True,22060
