Iteration,Rank,CNB_alpha,ElasticNet_alpha,ElasticNet_l1_ratio,ImputationMethod,ImputationNeighbours,LDA_shrinkage,LDA_solver,LRC,PCAType,QDA_reg_param,RFmax_depth,RFmin_samples_split,RFn_estimators,ReliefDistanceP,ReliefNN,ReliefNumFeatures,ReliefSampleSize,ReliefUse,Resampling_Method,Resampling_Use,Resampling_k_neighbors,Resampling_n_neighbors,Resampling_sampling_strategy,Resampling_threshold_cleaning,SGD_alpha,SGD_l1_ratio,SGD_loss,SGD_penalty,SVMC,SVMKernel,SVMcoef0,SVMdegree,SVMgamma,StatisticalTestThreshold,StatisticalTestUse,UsePCA,classifiers,fractal_features,histogram_features,location_features,log_features,orientation_features,phase_features,random_seed,rgrd_features,shape_features,texture_gabor_features,texture_glcm_features,texture_glcmms_features,texture_gldm_features,texture_gldzm_features,texture_glrlm_features,texture_glszm_features,texture_lbp_features,texture_ngldm_features,texture_ngtdm_features,toolbox,vessel_features,wavelet_features,Number
1,11,0.8304748829967447,0.013231877489199144,0.07051124684412913,mean,7,0.044272678611900415,svd,0.06048298855218003,95variance,0.3505169504706865,8,3,66,1,4,42,0.7989239099595453,True,RandomUnderSampling,True,8,5,auto,0.3540211627410989,0.24170763336402387,0.08908829280164132,squared_hinge,l2,348.4438823989497,poly,0.7400734876539601,2.665190957037958,0.0024217077232492495,0.015384803426961552,False,False,SVM,False,False,True,True,True,True,408960083,False,False,False,False,False,False,True,False,True,False,True,True,PREDICT,True,True,15795
1,12,0.9053933999554032,0.0030976819942635696,0.47241245006927957,knn,7,0.11913416772487538,svd,0.43734423023695745,10,0.0001290780810861724,8,4,92,1,5,56,0.7575889107598026,False,SMOTEENN,False,8,14,not majority,0.308234460178142,0.039265464270731326,0.7403251944677839,squared_hinge,none,68.06292679606521,poly,0.4291053850711234,5.032612636885156,0.0004176996624920376,0.017483134065273003,False,False,LR,False,True,False,True,True,False,1312052375,False,False,False,True,False,False,True,True,True,False,False,True,All,True,True,16215
1,13,0.7993337539939219,0.0004387115334285305,0.3765897980660541,most_frequent,9,0.5387171452520957,eigen,0.31364684266945664,95variance,1.2537843240530643e-05,9,3,14,2,4,46,0.7976227876959368,True,NeighbourhoodCleaningRule,True,16,13,not minority,0.36480326319048395,0.0027519007049537675,0.17505119620318632,modified_huber,l2,19.363896440371295,rbf,0.7810754435719537,3.0802133790179242,0.000544312436547848,0.021780526218696805,False,False,GaussianNB,True,False,False,False,False,True,2567088153,False,True,False,True,False,False,False,False,False,True,True,True,All,False,True,14105
1,14,0.004088350266321927,0.00048086289874415845,0.7812377512776574,knn,8,0.0002730065348008509,eigen,0.25084609988705986,10,0.21153686804487187,8,2,97,1,5,23,0.9115369699343888,False,RandomUnderSampling,True,12,5,auto,0.6668099593944274,2.6975877693651307e-05,0.3594499892068703,hinge,l1,60.30261497958592,rbf,0.882183890504445,4.871989705121308,1.118729881504022e-05,0.02429227568778072,False,False,SVM,False,False,True,True,True,True,362209002,True,True,True,True,False,True,False,True,True,False,False,True,All,False,False,18405
1,15,0.13647889433319205,0.00023531555006540684,0.47935020704266296,most_frequent,6,0.207847196321056,lsqr,0.8465657810362544,95variance,0.00011683251020263845,5,4,48,2,3,22,0.750655357279464,True,NearMiss,False,14,6,majority,0.5684011276667318,0.06506693638223464,0.5256909222908589,squared_hinge,l1,1.9337306351583328,poly,0.9759491327816847,4.9461431807989396,0.5059188995323475,0.010546227515061029,False,False,QDA,True,False,True,True,False,True,1044650614,False,True,False,True,True,True,False,True,False,True,False,False,All,False,False,11150
1,16,0.8113972249649364,0.0028113394327618064,0.10183895730016368,mean,8,0.0014775165807642582,svd,0.2998424940751855,95variance,3.892814662589902e-05,7,3,67,1,4,14,0.780784468588846,True,SMOTEENN,False,9,6,majority,0.624199330234952,9.020110978046698e-05,0.7867792137177839,squared_hinge,none,88627.29324272953,rbf,0.4905121364414854,4.309062304501386,0.027547486726379918,0.017386866685211014,False,False,SVM,True,False,False,True,False,True,69227824,True,True,False,True,True,False,False,False,False,False,True,True,All,False,True,23905
1,17,0.08006368400288855,0.006396912216670124,0.5359261856111579,median,5,0.0028156008887341346,svd,0.6181406988693533,50,4.6175051100610753e-05,7,4,33,1,2,14,0.9258287477159949,True,RandomUnderSampling,False,18,5,all,0.6097367841550907,0.13966498920224188,0.25743850737612795,modified_huber,l1,426169.9972672361,linear,0.306299243949824,2.596369316198979,0.021504731973711395,0.019306155664302365,False,False,RF,False,False,True,True,False,True,91595361,True,True,False,True,True,False,True,True,True,False,False,False,PREDICT,False,False,19530
1,18,0.6693550142410313,0.07392216372543105,0.04521718089221449,most_frequent,7,1.6799903584509844e-05,svd,0.10808487930692089,10,0.7341497804376574,5,2,35,2,5,35,0.8717103571167136,True,ADASYN,False,16,3,auto,0.3573994103653741,8.560994484425623e-05,0.25635432285566706,modified_huber,l1,15750.539162091452,rbf,0.5207678159283681,3.324415472364869,3.287488136577659e-05,0.026897705155638395,False,False,SVM,False,False,False,True,False,True,1096252143,True,False,False,False,False,False,False,False,False,False,True,True,PyRadiomics,False,True,2880
1,19,0.6628741556786883,0.0004393940703125614,0.5773254083345316,knn,8,0.0602269938441284,lsqr,0.394028079582162,100,4.206001151368467e-05,6,4,90,3,2,25,0.9437595071207288,False,NearMiss,False,12,8,all,0.5240485399142971,0.12341053111251893,0.2495199328936737,hinge,l1,632.5117997214257,poly,0.7356490093986371,2.40336248022653,0.28930960649631926,0.1345303980747515,False,False,SVM,False,True,False,False,True,False,387376848,True,False,False,False,False,True,True,True,False,False,False,True,All,True,False,1735
1,20,0.08006369588693851,0.0004313952230806064,0.19881965340644603,mean,5,0.09982985703917045,svd,0.9784831040396048,10,0.06602320126593574,5,2,68,3,5,54,0.9978930700171555,False,ADASYN,False,14,9,all,0.5533641057677485,0.00018942569382025714,0.14521289936229376,hinge,l2,1049.969730925206,linear,0.047676497859696854,4.587865283337989,0.06624809960574188,0.002444394859215586,False,True,QDA,True,True,True,True,False,False,2326743714,False,False,False,False,False,True,False,False,True,False,True,True,PREDICT,True,False,14075
1,21,0.5088473325509179,0.0020840488719662824,0.2006720686289507,mean,8,0.5105112655241558,lsqr,1.00615386487523,100,0.01776048965697616,6,4,15,3,2,12,0.9648746939880284,True,NearMiss,False,11,3,not minority,0.3006445407434948,0.026089911073511187,0.7593919032659755,squared_hinge,none,111.72642988500188,rbf,0.33575853203056427,3.671360968840971,0.8655790028217101,0.3133769317735338,False,False,LDA,False,True,False,True,False,False,3596083872,True,True,False,False,False,False,False,True,True,True,True,True,All,True,True,15025
1,22,0.26233456846220304,0.19654053237980704,0.9856363171690579,constant,8,0.0016505911121776587,lsqr,0.5242833484713395,10,0.2083041678149703,5,3,48,1,3,55,0.9011928082986211,False,SMOTE,False,6,14,not minority,0.43007461048193213,0.00024740739617507733,0.010052607665342994,hinge,l1,6.321167556099088,rbf,0.7377116833635597,5.653431250068324,0.003467379618395243,0.10063157213377374,False,False,RF,False,False,False,False,True,True,3999780014,True,True,False,False,False,False,False,True,False,False,False,True,All,True,True,19455
1,23,0.8263058867452577,5.8441890555409396e-05,0.14332503317269762,median,9,0.11607632788604072,eigen,0.13410710061025466,50,0.0008206867943194175,8,4,72,2,4,50,0.9822763813552995,False,BorderlineSMOTE,False,12,3,majority,0.4019638337646627,0.0416141084423451,0.36985881951915867,hinge,l2,2.592852455615305,linear,0.4392857892388504,1.2186416539797826,0.01134734880777973,0.01539405892205037,False,False,QDA,True,False,True,True,False,False,2532221216,True,False,True,True,False,True,False,True,True,True,True,True,All,True,False,6160
1,24,0.0724908567379906,0.0010621440794006062,0.26200465263381334,mean,8,0.0006291569403885966,lsqr,0.2531233066984261,10,0.0013599290938502043,9,4,68,1,5,35,0.7970163654831369,False,NeighbourhoodCleaningRule,True,14,6,not majority,0.6191410798647539,0.11165676077322285,0.796311394639264,squared_hinge,l1,2504.8912937774467,linear,0.18144371986496988,3.099756152325107,0.12352476800700747,0.02622943880557514,False,True,RF,False,False,False,True,False,False,241167511,True,True,True,True,False,True,True,True,False,True,True,True,PREDICT,True,False,12360
1,25,0.3591058417403491,0.22743786133440053,0.3389821539267365,median,8,0.014538945550325887,eigen,0.6331146427276807,50,0.00026958182507887747,8,4,12,1,4,23,0.9736722354923711,False,RandomOverSampling,False,19,11,majority,0.3749134808693907,0.4574081956596083,0.7419702058895568,squared_hinge,l1,76.86114496483731,linear,0.05020448898508212,1.4060738177552023,1.273603202541814e-05,0.06722854845542858,False,False,SVM,False,False,False,True,False,True,334950286,False,False,True,True,True,True,False,False,False,True,True,False,All,True,True,11895
1,26,0.836443363691558,0.389607602965597,0.6949933885467214,median,9,1.684012976718117e-05,eigen,0.513492128351942,10,1.0809394994957082e-05,5,4,81,2,4,51,0.857989095176888,False,RandomUnderSampling,False,14,8,not majority,0.5136178660751334,0.00010685620512950154,0.5813390084883691,squared_hinge,l2,1115.6365867912825,poly,0.4642038645441723,6.507233944346526,0.1134539938856562,0.004397016734480484,False,False,SVM,True,False,True,False,True,False,2935042445,True,False,True,False,False,True,False,True,False,False,False,False,All,True,False,16420
1,27,0.5685401982137838,4.48708716543261e-05,0.15161549827636056,median,8,0.012668516076060503,lsqr,0.5989093344205374,95variance,0.8711006032790084,5,3,79,2,2,24,0.9781599256521807,False,ADASYN,False,10,4,all,0.47888047773182196,0.0009235377525931083,0.3038294631799774,hinge,l2,5137.793765139611,linear,0.5320288177507243,2.7490922684001675,3.525671517420911e-05,0.08996358297463353,True,False,SVM,False,True,False,False,True,True,2171257356,False,False,False,False,False,False,True,True,False,True,False,True,All,True,False,20920
1,28,0.6745752103643629,0.00029140243874481816,0.049612536343232705,most_frequent,7,0.08812286486717923,eigen,0.06078879396331582,100,0.2661354817257666,9,4,24,2,5,36,0.8197177233813472,True,RandomOverSampling,False,7,6,auto,0.4246033876757856,0.0028793239163722143,0.8069633246864193,squared_hinge,l2,350812.7396833993,linear,0.3652009085689826,2.5083713186615135,0.8054315458010196,0.004219068104940118,False,False,QDA,True,True,True,False,False,False,3961695101,False,True,True,False,True,False,False,False,True,True,False,True,PREDICT,False,True,9850
1,29,0.8931834471531556,0.5412854278296206,0.6445041348401506,knn,7,0.05444326514994144,svd,0.05794524653466903,95variance,0.8318867195148748,7,4,25,2,2,19,0.9367931929841109,False,NeighbourhoodCleaningRule,True,19,3,auto,0.7442456889787481,0.19031923778250923,0.5321185914622393,squared_hinge,l2,5401.434111792619,linear,0.18431803964935933,4.792846429856443,0.15131499967177292,0.0027452872122775405,False,True,SVM,True,False,True,False,True,False,1031582316,False,False,False,False,True,False,False,True,True,False,False,True,PyRadiomics,True,False,22040
1,30,0.6404029982491718,0.0010936333654450385,0.651875069083129,constant,5,0.031656310356966054,eigen,0.03047513150264102,100,0.023321659558147426,8,3,17,2,3,44,0.8669529542402961,False,NearMiss,False,17,9,majority,0.4327682742762482,0.014752656723411715,0.4455013410012517,squared_hinge,l2,2.6848421832976097,poly,0.3861607779004008,2.937143849198285,0.003758426050473425,0.0012567321241585656,False,False,SVM,False,True,False,True,False,False,3881213972,False,True,True,False,False,True,True,False,True,False,False,False,All,False,True,8280
1,31,0.08006368400288855,0.006396912216670124,0.5359261856111579,median,5,0.0028156008887341346,svd,0.6181406988693533,50,4.6175051100610753e-05,7,4,33,1,2,14,0.9258287477159949,True,RandomUnderSampling,False,18,5,all,0.6097367841550907,0.13966498920224188,0.25743850737612795,modified_huber,l1,426169.9972672361,linear,0.306299243949824,2.596369316198979,0.021504731973711395,0.019306155664302365,False,False,RF,False,False,True,True,False,True,91595361,True,True,False,True,True,False,True,True,True,False,False,False,PREDICT,False,False,19530
1,32,0.5610329044826595,0.24602871189533806,0.14976212121617827,most_frequent,9,0.0008564643985177907,svd,0.943595535289797,10,0.0017510260708609305,9,4,71,1,5,58,0.8737494971469847,False,SMOTEENN,False,8,11,auto,0.7496783448431041,0.0008888876804677321,0.5413736530274688,modified_huber,l1,14.584140157920343,linear,0.13519136465645032,4.480965225201034,9.349445674406471e-05,0.06339469873080922,False,False,SVM,False,False,True,True,False,False,3800564660,True,True,True,True,False,True,False,False,True,False,True,True,All,True,False,17990
1,33,0.6759658055897322,0.40310982488821717,0.43203853853552276,mean,7,0.5123272663302609,eigen,0.09928187924501851,100,0.0004814168999170693,7,3,40,1,4,23,0.9791542935175932,False,ADASYN,False,14,10,not majority,0.4294940314546564,0.1793943681392786,0.3295673126764531,squared_hinge,l2,1072.8007354348306,linear,0.04772116338577215,1.480929161341863,0.1034203274594256,0.0023152962752942857,False,False,SVM,False,False,True,True,False,False,1883614719,True,True,True,False,False,False,False,False,True,False,False,False,All,True,True,7065
1,34,0.582178572804583,0.00021792045988692634,0.3776860357842158,median,8,0.3357499940902499,eigen,0.761888384725674,10,0.1140770910248305,8,4,12,3,3,19,0.7964546546682332,False,RandomUnderSampling,True,7,7,auto,0.6620598124326189,1.690591402861471e-05,0.5132233693205778,hinge,none,880008.894983133,rbf,0.6322213372373728,1.3108456608677992,0.0014888264957424676,0.07557077062767097,False,False,RF,True,False,False,False,False,False,1258889449,False,True,False,True,False,False,False,True,True,True,True,True,All,False,True,6010
1,35,0.06071425279107856,0.0002502160652213328,0.5198513197476866,median,5,0.0014378949367152888,svd,0.09402102577981152,10,0.19694254948205328,9,2,31,1,5,36,0.9976184933615553,False,SMOTETomek,False,6,4,auto,0.6676273681291186,0.0013045296270365924,0.3713531958085431,modified_huber,l1,30.494392815182955,linear,0.09052810143208445,3.0406886250792624,0.0013992741296299164,0.31108298967247844,False,False,SVM,False,False,True,True,False,True,300901165,True,False,False,False,False,True,True,True,True,True,False,False,All,False,True,15330
1,36,0.22046649748522928,0.00019530215081027584,0.2837466776638202,knn,8,0.00030900526857295814,eigen,0.4629811056223413,10,0.20644826221522067,5,3,67,2,3,19,0.7537535376558417,False,SMOTEENN,False,8,10,not majority,0.7011410791320507,0.13676121422644305,0.5012123169087762,modified_huber,l1,8.390996991557397,rbf,0.6193762971144471,3.963337619892033,0.04467715172657918,0.002943589394339719,False,True,SVM,True,True,True,True,False,False,1879631524,True,True,True,True,True,False,True,True,False,True,True,False,All,True,True,24785
1,37,0.677260924298901,0.08672709615523418,0.954262903396286,median,9,0.18604197634713918,svd,0.6789225864407319,10,0.43424924918712476,7,3,91,1,5,29,0.8070889974835107,False,SMOTEENN,False,6,4,not minority,0.40705401395755314,0.01301409923955107,0.028535195588780593,squared_hinge,none,13879.740711083165,rbf,0.26307672167157414,3.1679312839175786,0.05129624153870445,0.04538855406269432,False,False,LR,True,False,True,False,True,True,51053110,False,True,True,True,True,True,True,True,False,False,False,False,PREDICT,False,False,13895
1,38,0.499475295007758,0.08584077378521983,0.7305059698564285,median,7,0.000266640979270067,svd,0.4359870442759082,10,0.04358191050310615,9,2,21,2,4,27,0.8249492610847384,True,SMOTETomek,False,11,14,not majority,0.28416512600200544,0.7515379611888361,0.33578207007956584,modified_huber,l1,43.5170897407825,poly,0.4217930577350705,2.693187764308804,2.519967753921568e-05,0.029820725871980876,False,False,LR,True,False,True,False,False,True,3098265137,False,True,False,False,False,False,True,False,False,False,False,True,All,False,False,21260
1,39,0.5528892832101402,0.023475029948542392,0.3383016551846978,knn,9,0.03944510474759958,lsqr,0.04146239513738292,50,0.18043832744613286,7,4,66,3,3,21,0.7735516024944182,False,ADASYN,False,18,9,auto,0.7163541048977622,0.00274912340156595,0.5292030745604505,squared_hinge,none,90.06119671487389,poly,0.1161026508614833,1.5926807609805678,8.04800631193409e-05,0.015071867063466537,True,False,GaussianNB,False,True,True,True,False,False,1491716458,False,True,True,True,False,True,False,True,False,True,True,False,All,False,True,12150
1,40,0.9124766557344833,0.0010334406043833193,0.9171710150544258,mean,6,0.0036139371182025777,lsqr,0.10341177553872026,100,0.0029173909643397523,7,3,43,1,4,32,0.9287092187157056,False,RandomOverSampling,False,14,6,not majority,0.696695599788741,0.0032432744197719706,0.5298453500392916,hinge,l1,2.7804254841490077,rbf,0.009623991136339272,6.827496039730878,0.020219705261135736,0.04662970504552997,False,False,SVM,False,True,False,True,False,False,1190270,True,True,False,True,False,False,True,False,False,False,True,True,All,False,False,5920
1,41,0.18483669606358466,0.6246187661692427,0.5842644439294663,median,8,0.00040058490098299665,lsqr,0.7824107258528558,95variance,0.00017763529711584082,7,2,42,1,4,50,0.8134984919842156,True,NeighbourhoodCleaningRule,False,6,6,all,0.7016600404375398,0.0029523653452331773,0.9705881404010761,squared_hinge,l1,1877.360856591664,rbf,0.3593403209092828,2.2027939345196255,0.0014312951797990608,0.0070877915260010105,False,False,RF,False,True,True,True,True,False,3489396540,False,True,True,True,True,True,True,False,False,True,False,False,PREDICT,True,False,5850
1,42,0.774650699686137,0.10799962801677275,0.5722736421568457,most_frequent,5,0.11591174570488125,eigen,0.035462551457067885,95variance,0.026618247643565515,8,3,38,3,3,28,0.8717315340575272,False,NearMiss,True,19,13,all,0.7260780852097832,2.881848682228501e-05,0.9509318331994039,modified_huber,none,23481.89966530295,linear,0.28744797539895983,6.297478257840485,0.6252915480442522,0.007141756880163302,False,True,SVM,False,True,False,True,False,True,2490723602,False,False,False,False,False,False,False,False,False,False,False,True,PREDICT,True,False,4345
1,43,0.5619171309080311,0.7715600507172949,0.4673028808208253,median,5,0.004243771505509736,lsqr,0.3017963521115,95variance,0.2710532208063409,9,3,74,3,5,46,0.7891788026590032,False,ADASYN,False,17,14,majority,0.35884469977358224,1.4765704215045408e-05,0.9702438221587909,modified_huber,none,3879.5022158566444,poly,0.16386081618127946,1.1539057265521488,0.009344115241893498,0.0029864661915866356,False,False,SVM,True,True,True,True,True,False,975221434,False,False,True,True,True,False,False,False,False,True,False,False,PREDICT,False,True,2825
1,44,0.7914260655704559,0.041049651406765926,0.42224838139283905,most_frequent,5,0.9284021125477082,eigen,0.9663985702733356,50,0.3404188314338343,8,2,76,1,5,46,0.8641585813890844,False,BorderlineSMOTE,False,9,6,not majority,0.32227076396560206,5.144331885282939e-05,0.8491431326797222,squared_hinge,none,554673.9065190587,rbf,0.7450526437874265,5.578729323576615,0.00015943943516094142,0.007420186342203597,False,True,RF,True,True,True,False,False,False,1119894676,False,False,False,False,True,False,True,False,True,False,True,True,PREDICT,True,True,985
1,45,0.2001809283048157,0.0018694296828753285,0.9454901546112948,constant,9,0.0005381384542158406,lsqr,0.8323727305569909,50,0.04522123779725724,6,4,19,2,5,55,0.9771401574542962,False,ADASYN,False,18,3,majority,0.7333447868039227,0.0055849440841792015,0.6248026288111713,squared_hinge,l1,2.36734754257003,linear,0.4181947865361155,5.137990216614237,0.00010001125662035049,0.0024153266449131994,False,False,SVM,False,False,True,True,False,True,721372087,True,True,False,False,True,False,True,True,True,True,True,False,All,False,False,14850
1,46,0.14689215028141944,0.014998285780658111,0.21435239304605425,mean,9,0.0004957040790117983,eigen,0.48416031089091693,95variance,0.045149430163316594,8,2,85,1,2,33,0.9681936577702481,False,RandomUnderSampling,False,12,12,not minority,0.46375084583062365,0.0487936300867819,0.37234162659014636,squared_hinge,none,666.0619344309911,poly,0.7523078972687888,4.98464130845618,5.503853279879623e-05,0.08810130423932329,False,False,LR,True,False,False,False,True,True,3387945332,False,True,False,False,False,False,False,True,True,False,False,True,All,False,False,17460
1,47,0.8978380710485857,0.00010424078944918676,0.5399149644986873,median,7,0.07611172892565354,svd,0.7360425797558766,100,0.2718013217981903,6,4,56,2,5,35,0.8087468790964397,True,SMOTEENN,False,14,5,all,0.3535807216919803,0.003095068803349545,0.6996416417265792,hinge,l2,6.4376804213006364,linear,0.8865726131718823,5.45463409611932,0.001383408729489909,0.007484940590807612,False,False,RF,False,True,False,False,True,True,2788561979,True,False,False,False,False,True,True,True,False,False,True,True,All,False,True,9635
1,48,0.6732272483331022,0.13411988706537145,0.2660584346327467,mean,9,0.0005459410080243283,svd,0.32399913275497605,10,0.0010386076253846108,9,3,28,3,5,54,0.9700961276387339,False,NeighbourhoodCleaningRule,False,13,14,not majority,0.6228153848619072,0.0003570491165973092,0.3091018001366743,hinge,l2,710506.420634194,rbf,0.14937981765724484,3.0725979669842074,0.00017253006441629874,0.001872209868077917,False,False,LDA,True,False,False,True,False,True,1240737461,False,True,False,False,False,True,False,True,False,False,True,True,PREDICT,False,False,11985
1,49,0.01610557322331574,0.00021250118994127655,0.3935374720758208,most_frequent,9,0.028070157765063955,lsqr,0.9861875044906815,100,0.00027976023373265274,8,2,48,2,4,52,0.8967284205721323,False,NearMiss,True,11,9,all,0.26853972741069165,0.007524975410199566,0.4352496019997061,hinge,none,3178.9198888795418,linear,0.3825029200364717,3.1713341108147226,0.325760281599095,0.03708146317146372,True,True,QDA,False,False,False,False,True,True,2800038849,True,True,True,True,True,True,True,True,False,True,True,False,PREDICT,False,True,7720
1,50,0.3653659938571391,0.0006684039413121478,0.992650625301717,most_frequent,7,0.00014749954769580987,eigen,0.13182920065945725,10,0.11080180109043777,6,2,25,3,3,11,0.9975167674074384,False,NearMiss,False,14,8,not minority,0.30858957520645736,0.0003416800404261807,0.2155670256920038,hinge,l1,139.5095466816916,linear,0.372155058648203,4.977830866475115,0.05419826084429138,0.06206149692693741,False,False,QDA,False,True,False,False,True,False,1630624249,True,True,False,False,True,False,False,True,False,True,False,True,All,False,True,4310
